id,name,price,original_price,discount,rating,review_count,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
537515,Thùng 24 Ly Mì Khoai Tây Cung Đình Hương Vị Lẩu Tôm Chua Cay,219000,226000,7000,5,35,,,,,,,,,
537389,Thùng 30 Gói Mì Cung Đình Hương Vị Sườn Heo Hầm Măng (79g/Gói),240000,274000,34000,3.9,7,,,,,,,,,
537377,Thùng 30 Gói Mì Khoai Tây Cung Đình Hương Vị Cua Bể Rau Răm,233000,249000,16000,4.8,9,,,,,,,,,
278878579,Thùng 24 hộp Trà Đào Sả Cozy 225ml,220000,220000,0,0,0,,,,,,,,,
278693031,Cozy Trà gừng Hotginger 10 gói x 10g Hộp,83000,83000,0,0,0,,,,,,,,,
278610360,Hộp 12 Gói Snack Rong Biển TaoKaeNoi BIG ROLL Vị Cay,66500,110000,43500,0,0,,,,,,,,,
278596231,Thùng 12 Hộp Mì Trộn Omachi Xốt Tôm Phô Mai Trứng Muối (105g x 12 hộp),250000,250000,0,0,0,,,,,,,,,
278583286,Sữa hạt Hạt dẻ Nguyên chất 137 DEGREES 1000ml,138000,200000,62000,0,0,,,,,,,,,
278580840,Lốc 3 hộp Sữa hạt Hạnh nhân Nguyên chất 137 DEGREES 180ml,90000,125000,35000,0,0,,,,,,,,,
278020661,Đèn led KaoKui WRGB UFO KK50 Pro dĩa kẹp bể thủy sinh cá tép tiểu cảnh bán cạn,621000,621000,0,0,0,,,,,,,,,
277608664,'Rượu Whisky Ballantine''s Finest Blended Scotch Whisky',435000,435000,0,5,1,,,,,,,,,
277604247,Lốc 5 gói mì Jin Không Cay Otoki hương vị chuẩn Hàn,1205,70000,70000,0,0,,,,,,,,,
276656095,BÀN CHẢI LÔNG CHÓ MÈO CHẤT LƯỢNG TỐT - Lược chải lông mèo thông minh - Lược Chải Lông Thú Cưng loại Tốt - Lược chải lông cho chó mèo có nút bấm - chăm sóc chó mèo - luoc chai long meo - lược chải lông,65000,65000,0,0,0,,,,,,,,,
276563504,NHÂN HẠT BÍ TÂN LỘC PHÁT - HŨ 500G,213000,213000,0,4.2,16,,,,,,,,,
276562686,HẠT HƯỚNG DƯƠNG TÂN LỘC PHÁT HẠT ĐỀU GIÒN THƠM,125000,125000,0,4.6,96,,,,,,,,,
261822948,Rượu trái cây HALICO vị chanh nồng độ 18% chai 500ml không kèm hộp,135000,135000,0,5,2,,,,,,,,,
252388939,'Combo 3 Lay''s Stax Khoai Tây Miếng Vị Tôm Hùm Nướng Ngũ Vị 100gr',150000,150000,0,5,1,,,,,,,,,
245979660,HẠT CHIA ÚC TÚI 1KG,248000,248000,0,0,0,,,,,,,,,
213674554,[TOP SALE] TỔ YẾN CHƯNG ĐƯỜNG PHÈN 100% Tổ Yến Thật (Hàm Lượng 30%) (6 Lọ X 70ML) - Đệ Nhất Yến Đảo - Tăng Sức Đề Kháng - Kích Thích Tiêu Hóa - An Thần - Bổ Phế - Long Đờm - Giảm Ho - Tăng Cường Trí Nhớ - Kéo Dài Thanh Xuân,357700,365000,7300,5,24,,,,,,,,,
202487889,Cà phê hạt Carraro Globo Rosso - 1kg - Nhập khẩu chính hãng từ Ý,734400,734400,0,4.6,26,,,,,,,,,
192989326,'Socola  Beryl''s Tiramisu Almond White Chocolate 100g',121500,121500,0,5,4,,,,,,,,,
154231139,Đường phèn vàng Cô Ba 1kg,53000,58300,5300,4.8,6,,,,,,,,,
154231116,Đường Tinh Luyện Đặc Biệt Hũ 800g,43000,47300,4300,4.7,3,,,,,,,,,
115529605,Dầu dừa nguyên chất ép lạnh hữu cơ Vietcoco 1L,275000,275000,0,4.8,14,,,,,,,,,
114467212,Thùng 48 chai sữa chua uống hương dâu Fristi 80ml,192000,255000,63000,4.7,99,,,,,,,,,
77730636,Thùng 48 Hộp Sữa Tươi Tiệt Trùng Vinamilk Green Farm Rất ít đường - Lốc 4 Hộp 180ml,462000,529000,67000,5,19,,,,,,,,,
74462788,Trà ổi hỗ trợ giảm cân thanh lọc cơ thể Orihiro 60 gói,139000,139000,0,5,1,,,,,,,,,
58409447,Trung Nguyên Legend - Cà phê rang xay Chế phin 2 - Bịch 500gr,160000,176228,16228,4.8,160,,,,,,,,,
21192093,Thùng 48 hộp Sữa đậu nành Vinamilk hạt đậu đỏ 180ml,292000,395000,103000,5,10,,,,,,,,,
20623900,Thùng 48 Hộp Sữa Trái Cây Hương Nho KUN 180ml/hộp(thẻ cào),337000,420000,83000,5,6,,,,,,,,,
13749525,Thùng 12 Hộp Sữa Tươi Tiệt Trùng Vinamilk 100% Organic Không Đường (1lít),606000,745000,139000,4.8,12,,,,,,,,,
13409453,Thùng 48 Hộp Sữa Tươi Tiệt Trùng Dutch Lady Cô Gái Hà Lan Có Đường (48 x 110ml),261000,360000,99000,4.8,305,,,,,,,,,
10710958,Thùng 48 Hộp Sữa Tươi Tiệt Trùng Vinamilk 100% Có Đường,485000,485000,0,5,40,,,,,,,,,
2119331,Bột ngũ cốc Calsome,66000,75000,9000,4.8,159,,,,,,,,,
484504,Bánh Xương Chăm Sóc Răng Dành Cho Chó Trung Pedigree Dentastix Medium Dogs (98g),38000,44000,6000,4.6,30,,,,,,,,,
278768165,Thùng 24 lon Nước táo lên men Somersby vị Táo (320ml/lon) - Độ cồn 3.5%,447000,447000,0,0,0,,,,,,,,,
278683156,Thùng 48 hộp sữa uống lên men Nuvi Có Đường 100ml,184000,253000,69000,0,0,,,,,,,,,
276596790,BỘT ĐẬU NÀNH NGUYÊN CHẤT TÂN LỘC PHÁT,98000,98000,0,5,2,,,,,,,,,
273378000,Thùng 30 Gói Mì 3 Miền Gold Tôm Chua Cay Đặc Biệt 75g,157586,157586,0,5,8,,,,,,,,,
271041801,Royal Canin Indoor 27 Thức Ăn Hạt Mèo 1-7 Tuổi | Mèo Ít Vận Động [Dry cat food,290000,290000,0,5,1,,,,,,,,,
263972640,Hạt Yến Mạch Nguyên Cám Úc Xuân An [ko đường] Túi 3Kg[hạt nguyên chưa cán](Giảm 20%),360000,360000,0,5,4,,,,,,,,,
207013196,Viên Xổ Giun Tẩy Giun Sán Cho Chó Mèo Bio-Rantel 600mg,11000,11000,0,4.6,9,,,,,,,,,
205716204,'Cà phê Arabica cầu đất B''LAO FARM cà phê nguyên chất rang mộc dành cho Cold Brew - pha phin và pha máy thơm ngọt hậu C5',78659,78659,0,4.5,2,,,,,,,,,
195160580,Cát Đất Sét Vệ Sinh Cho Mèo Catsme 8L Nhiều Mùi,65000,65000,0,5,2,,,,,,,,,
192706468,Dây dắt yếm phản quang có lót ngực lưới thoáng khí cho chó Saly Q PLC05 - M,95000,95000,0,4,1,,,,,,,,,
187188571,Đặc Sản Phan Thiết - Nước Chấm Cá Cơm Than Làng Chài Xưa Chai Nhựa Cao Cấp 1 Lít/Chai Đặc Biệt Thanh Dịu An Toàn Tiết Kiệm,41600,60000,18400,4.6,14,,,,,,,,,
157203258,[THÙNG 30 GÓI] Mì Tương Đen Bắc Kinh Ottogi 83g,288000,288000,0,4.8,16,,,,,,,,,
134809097,Thùng 24 Túi Sữa Trái Cây Hương Nho KUN 110ml/túi,122000,153000,31000,5,26,,,,,,,,,
126218795,Cà phê rang xay nguyên chất (dạng xay sẵn) ILOTA 3 ĐẬM gói 500gr,159000,159000,0,0,0,,,,,,,,,
110151881,Cá Cơm Sấy Giòn Rim Mắm Ớt DTFood cực Ngon,85000,85000,0,3.9,9,,,,,,,,,
72878779,Bột ngũ cốc mix 10 loại hạt dinh dưỡng Goce - 180g (18 gói x10g),110000,110000,0,4.5,102,,,,,,,,,
72217872,1Kg Hạnh Nhân Tách Vỏ Sấy Chín Nguyên Vị Thương Hiệu SK FOOD,480000,480000,0,4.1,80,,,,,,,,,
56758176,Đông trùng hạ thảo sấy thăng hoa - Hủ 20g,199000,199000,0,4.5,10,,,,,,,,,
52876238,GẠO NHẬT HOKKAIDO YUMEPIRIKA - GẠO TRẮNG - XÁT DỐI,356000,356000,0,4.8,9,,,,,,,,,
51586282,200gr Trà cỏ ngọt,74000,74000,0,4.6,15,,,,,,,,,
50246024,Đường giảm Calo (đường ăn kiêng) - hàng nội địa Nhật Bản,99000,99000,0,4.7,12,,,,,,,,,
46912393,Bột Coffee Enema 1kg,519000,519000,0,4.8,30,,,,,,,,,
43133643,1kg táo đỏ khô cao cấp,115000,115000,0,4.7,11,,,,,,,,,
35968653,Thạch Vị Táo Và Nho Orihiro 240G,55000,55000,0,4.5,11,,,,,,,,,
34914469,ĐẬU PHỘNG CỐT DỪA TÂN LỘC PHÁT COMBO 1KG - MỖI HŨ 500G,185000,185000,0,4.5,112,,,,,,,,,
5503699,Hạt Nêm ngon ngọt tự nhiên,500,265000,265000,0,5,,,,,,,,,
533491,Thùng Mì Gói Hảo Hảo Hương Vị Tôm Xào Chua Ngọt,143000,150000,7000,4.8,20,,,,,,,,,
279155851,[Tặng Ca đá 900ml] Combo 2 Bịch Cà phê Hòa tan NESCAFÉ VỊ NGUYÊN BẢN 80 gói Đậm Thơm Hoàn Hảo,670750,670750,0,0,0,,,,,,,,,
278532382,Bột Sữa Hạt Multi Grains Xuân An[ít đường]Túi 400g(25g*16 gói)(Tặng Kèm 1 Túi Yến Mạch 150G),109000,109000,0,0,0,,,,,,,,,
276596683,BỘT NGŨ CỐC DINH DƯỠNG TÂN LỘC PHÁT,127000,127000,0,5,1,,,,,,,,,
276461546,Đồ Chơi Cần Câu Thép Dẻo cho mèo nhiều mẫu,25000,25000,0,5,1,,,,,,,,,
276414446,Bỉm Quần Vệ Sinh Dành Cho Chó Cái Pet Soft gói 12 miếng,75000,75000,0,0,0,,,,,,,,,
276229514,COMBO 5 Cuộn Túi Đựng Phân Cho Chó Mèo Tiện Lợi 1 Cuộn 15 Túi - YonaPetshop,35000,35000,0,5,1,,,,,,,,,
275014255,RONG BIỂN NẤU CANH TÂN LỘC PHÁT 150G - GỒM 3 BỊCH 50G,190000,190000,0,5,1,,,,,,,,,
274996880,[CB] 2 HỘP CAPPUCCINO: MUỐI + TRỨNG (5 gói x 30 gram),95000,95000,0,0,0,,,,,,,,,
274744115,KẸO ME CAY XÍ MUỘI TÂN LỘC PHÁT - BỊCH 80G,28000,28000,0,5,1,,,,,,,,,
273821847,Thùng 24 Gói Mì Trộn Tương Đen Koreno Jjajangmen 115g,299000,330000,31000,4,3,,,,,,,,,
272808459,Thùng 24 Gói Mì Cung Đình Kool Mì Gạo Lẩu Tôm Chua Cay Kiểu Thái 84g,255000,261000,6000,5,1,,,,,,,,,
272277059,Trà Rau Má Mã Đề Cỏ Mực Hộp 30 Túi Lọc Của Siêu Thị Thiên Nhiên,43000,43000,0,5,1,,,,,,,,,
207840608,Thùng Sữa Hạt Hạnh Nhân ALMOND BREEZE Không Đường 946ml x 12 Hộp,1551840,1551840,0,5,1,,,,,,,,,
197106537,Thức ăn hạt Keos dành cho mèo mọi lứa tuổi vị hải sản gói 400g - 1.5kg,28900,28900,0,4.7,3,,,,,,,,,
189074840,Kẹo bí xanh Tân Huê Viên thơm ngon ngọt thanh 200g,77000,77000,0,5,7,,,,,,,,,
164574364,MỨT ME THÁI CAY THÀNH LONG 500G,314000,314000,0,4.5,2,,,,,,,,,
94262383,Sữa tắm Bio Derma (450ml) đặc trị ghẻ và nấm da trên chó,129000,129000,0,5,21,,,,,,,,,
82230017,Bột Rau Má Sấy Lạnh Nguyên Chất 100% - Hủ 100gr,35000,35000,0,0,0,,,,,,,,,
74911748,Sữa bột Wincofood Canxi Bone & Joints (800g/lon),379000,379000,0,4.7,327,,,,,,,,,
73715828,Rượu Whitley Neill Handcrafted Blackberry Gin 43% (700ml) - Không hộp,1080000,1080000,0,0,0,,,,,,,,,
73559847,Trà Xanh Cầu Đất - Túi 110Gr,70000,70000,0,5,68,,,,,,,,,
68770642,Đặc Sản Phan Thiết - Combo 2 Chai Nước Mắm Tĩn Ăn Dặm Cho Bé Độ Đạm 42N Làm Từ Cá Cơm Than Nguyên Chất (60Ml/Chai),50000,70000,20000,5,36,,,,,,,,,
63937517,Miến Mỹ Vị ( 1 thùng 60 gói),270000,270000,0,0,0,,,,,,,,,
59177484,ĐẬU HÀ LAN MUỐI SẤY GIÒN THƯƠNG HIỆU SK FOOD - BỊCH 500G,80000,80000,0,4.8,24,,,,,,,,,
45812218,Bột diếp cá nguyên chất Goce - 72g (24 gói x 3g),170000,170000,0,4.5,185,,,,,,,,,
42769285,Trà Cỏ Ngọt Cho Người Tiểu Đường (Hộp 50 Túi Lọc X 2g)- Nguyên Thái Trang – Thảo Dược Thiên Nhiên – Tốt Cho Sức Khỏe,65000,65000,0,5,7,,,,,,,,,
22475236,Muối biển tinh khiết 500g,25000,25000,0,0,0,,,,,,,,,
14934644,Gạo Nhật hữu cơ cao cấp/ECOBA Sakura 1kg - Nấu cháo cho bé ăn dặm - Hạt tròn,-100,130000,130000,0,5,,,,,,,,,
2923763,Gạo Thơm Lài Lotus Rice 5kg - Cơm mềm dẻo vừa - Chuẩn xuất khẩu,179000,179000,0,4.8,693,,,,,,,,,
1717773,Thức Ăn Cho Mèo Royal Canin Indoor 27 (400g),130000,130000,0,5,1,,,,,,,,,
278024848,ÁO THUN NỈ PHOM RAGLAN MẶC ẤM CHO THÚ CƯNG CHÓ MÈO,60000,60000,0,5,2,,,,,,,,,
276719363,Dung Dịch Diệt Nấm Túm Đuôi Multibio Nano Care,50000,50000,0,0,0,,,,,,,,,
276582550,CƠM GẠO LỨT RONG BIỂN TÂN LỘC PHÁT,103000,103000,0,4.7,20,,,,,,,,,
275987482,Combo 6 Hộp Nước Trái Cây Vị Táo Picnic Maeil (200ml/hộp),79000,79000,0,5,1,,,,,,,,,
275489842,1 Bình bi giúp chim uống nước sạch sẽ (rất phù hợp cho Vẹt),17999,17999,0,4,1,,,,,,,,,
275452631,'Trái Dừa Nước Ngâm Đường Aroy-D 625g - Nhập Khẩu Thái Lan | Aroy-D Palm''s Seeds in Heavy Syrup 625g',119800,119800,0,0,0,,,,,,,,,
274839336,TÚI 10L - CÁT VỆ SINH - ĐẤT SÉT MIX THAN HOẠT TÍNH THƯƠNG HIỆU LAPAW CHO MÈO TÚI 10L - BAO BÌ MỚI,99000,99000,0,4.3,4,,,,,,,,,
263765299,Đặc Sản Bình Thuận  - [Ocop] Cá Bống Cắt Nướng Đầm Sen - 90G - Ocop 3 Sao,45000,45000,0,0,0,,,,,,,,,
252283614,Yến Mạch Nguyên Chất Ăn Liền Xuân An [ko đường] Hộp 800G(Tặng kèm 2 túi Yến Mạch 150g),125000,125000,0,5,5,,,,,,,,,
252051816,Yến Mạch Nguyên Chất Ăn Liền Xuân An [ko đường] Túi 3Kg[cán vỡ](Giảm 20%),420000,420000,0,5,2,,,,,,,,,
248106505,Trà Giảo Cổ Lam hộp 30 Túi Lọc x 3Gram của Siêu Thị Thiên Nhiên,43000,43000,0,0,0,,,,,,,,,
207376147,Chai Xịt Khử Mùi Chuồng Trại Cho Chó Mèo Thú Cưng FAY Deodor 350ml và 600ml,65000,65000,0,4.5,2,,,,,,,,,
200521038,Rượu vang Tây Ban Nha Coleccion Garnacha không kèm túi và phụ kiện rượu,390000,390000,0,5,1,,,,,,,,,
197645733,Thức ăn cho mèo mọi lứa tuổi Catsrang,95000,95000,0,5,1,,,,,,,,,
193589687,Hạt Bí Trắng Rang Tay VIETTIN MART 500G,85000,85000,0,4.5,2,,,,,,,,,
173391154,Cà Phê Hạt Strong Blend,478543,478543,0,5,3,,,,,,,,,
173299806,Sữa Tắm SOS Cho Chó Mèo,530,67000,67000,0,0,,,,,,,,,
171944692,Giấm táo hữu cơ Bragg - Organic Apple Cider Vinegar,215000,215000,0,0,0,,,,,,,,,
166088614,Combo 2 Đường Phèn Biên Hòa Pro 500 Gram/túi,73200,73200,0,5,3,,,,,,,,,
164584842,MỨT GỪNG SẤY KHÔ (LÁT MỎNG) THÀNH LONG 500G,227000,227000,0,5,15,,,,,,,,,
164052141,HẠT BÍ RANG MUỐI - THÀNH LONG 500G - VIỆT NAM,216000,216000,0,0,0,,,,,,,,,
162195517,Xốt Gia Vị Hoàn Chỉnh Barona - Thịt Kho Tàu 80g,13400,13400,0,5,5,,,,,,,,,
72302891,Gà Chà Bông Thơm Ngon Chất Lượng Thương Hiệu SK FOOD - Hũ 150G,70000,70000,0,4.6,69,,,,,,,,,
52183799,Sốt gà hầm xương Hirokishoko Nhật Bản - 500g,215000,215000,0,5,34,,,,,,,,,
46231905,200g hạt hạnh nhân,80000,80000,0,0,0,,,,,,,,,
44364149,Bánh Mì Gan Panettone Madi Italian Cake Nhập Khẩu Ý (1000g),399000,399000,0,4.7,217,,,,,,,,,
43184557,Thức ăn hạt cho mèo Hàn Quốc Catsrang,60000,60000,0,4.6,20,,,,,,,,,
35848346,Cà Phê Rang Xay Expert Blend 3 KING COFFEE - Túi 500g,203500,236600,33100,4.7,51,,,,,,,,,
27857250,Thức ăn hạt cho mèo mọi lứa tuổi CATSRANG,52000,52000,0,1,1,,,,,,,,,
25412384,Thùng 24 Chai Nước Tăng Lực Có Gas Warrior Vị Nho (330ml x 24 chai),279600,300000,20400,4.8,109,,,,,,,,,
16608355,Gừng Sấy Dẻo Sữa Ong Chúa Hương Sen Việt,35000,35000,0,4.5,76,,,,,,,,,
1718003,Bộ Huấn Luyện Mèo Đi Vệ Sinh Citikitty Kún Miu,150000,150000,0,0,0,,,,,,,,,
278878607,Trung Nguyên Legend - Cà phê sữa hòa tan G7 3IN1 Gold - Picasso Latte và balo/túi BGN,80000,89175,9175,5,1,,,,,,,,,
278768347,Thùng 24 lon Bia Lager Huda (330ml/lon) - Độ cồn 4.7%,342000,342000,0,0,0,,,,,,,,,
278574793,[ ĐƠN 399K TẶNG PHIN PHA CÀ PHÊ HIGHLANDS] Cà phê Rang xay Moka Highlands Coffee 200g,145000,145000,0,5,4,,,,,,,,,
278530633,Vi sinh viên nén Sunsun Nitrifying Bacteria Tablet xử lý khử độc làm trong nước bể cá tép thủy sinh,27000,27000,0,0,0,,,,,,,,,
278425135,Thùng 48 hộp sữa đậu nành cao canxi Vinamilk 180ml,171000,249000,78000,0,0,,,,,,,,,
277570655,[TẶNG GỐI] Thùng 48 Hộp Sữa Nestlé MILO A2 MỚI  (180ml / Hộp),343000,478000,135000,4.8,5,,,,,,,,,
276432511,Hộp 10 gói Xốt gia vị nền Maggi Kho mía,109000,200000,91000,0,0,,,,,,,,,
276282150,Bóng Đồ Chơi Bóng Cao Su Cho Chó Hình Quả Tạ Kèm Dây Thừng,39000,39000,0,0,0,,,,,,,,,
273188835,Thùng 48 hộp Sữa lúa mạch hương socola LOF MALTO 180ml/hộp,305000,468000,163000,4.8,11,,,,,,,,,
273123104,Thùng 12 Sữa tươi tiệt trùng Không đường Vinamilk Green Farm - hộp 1L,450000,557000,107000,5,4,,,,,,,,,
271413523,Thùng 24 Lon Nước Uống Có Gaz 7Up Soda Chanh (320ml/lon),238800,274620,35820,5,6,,,,,,,,,
252004018,Đậu Xanh Đã Bóc Vỏ Viettin Mart 1Kg,85000,85000,0,4,1,,,,,,,,,
209297479,COMBO 5 Gói Thức Ăn Hạt Cho Mèo Con Và Mèo Lớn Vị Cá Ngừ Minino Tuna Flavored 480g,199000,199000,0,5,1,,,,,,,,,
207564326,(COMBO 2 HỘP) GỪNG SẤY DẺO SỮA ONG CHÚA HỘP 90G - HƯƠNG SEN VIỆT,150000,150000,0,4.5,2,,,,,,,,,
185788111,RONG NHO TÁCH NƯỚC HẢI NAM OKINAWA,79000,79000,0,0,0,,,,,,,,,
174247255,Trung Nguyên Legend - Cà phê hòa tan G7 3in1 - Bịch 50 sachets x 16gr (gói vuông),196937,196937,0,5,184,,,,,,,,,
169920670,Combo 2 Đường túi Pure Biên Hòa 1kg/túi,67000,67000,0,5,4,,,,,,,,,
169920570,Combo 2 Đường ăn kiêng Isomalt 5g (hộp 250g)/Hộp,127600,127600,0,5,1,,,,,,,,,
166498708,Đặc Sản Kon Tum - 500g Khổ qua rừng nguyên trái hỗ trợ tiểu đường hiệu quả - OCOP 3 Sao,244000,244000,0,5,10,,,,,,,,,
146932980,Sữa Tắm Dành Riêng Cho Chó Mèo OLIVE ESSENCE 450ml,65000,65000,0,0,0,,,,,,,,,
138143434,Quế Thanh Doispice đặc sản Yên Bái 25g,25000,25000,0,4.8,13,,,,,,,,,
116143710,Trần Bì (Vỏ quýt sấy đường) Thơm Ngon DTFood,49000,49000,0,4.8,17,,,,,,,,,
109837393,Xốt Gia Vị Hoàn Chỉnh Barona - Kho Riềng 80g,13400,13400,0,4.8,6,,,,,,,,,
98769720,COMBO 2 gói Trà ổi nguyên chất Orihiro,276000,276000,0,0,0,,,,,,,,,
74857009,Bột đậu gà chưa rang 250g,31000,31000,0,5,1,,,,,,,,,
74556429,SHIN Cà Phê - Espresso Classico 1Kg Hạt - Cà Phê Nguyên Chất Pha Máy,505000,505000,0,4,2,,,,,,,,,
59505583,Nho Khô Nhập Khẩu Cao Cấp Thương Hiệu SK FOOD - 1Kg 2 Hũ,220000,220000,0,4.5,187,,,,,,,,,
59178438,Trung Nguyên Legend - Cà phê sữa hòa tan G7 3in1 gu mạnh - Hộp 12 gói x 25gr,72000,77806,5806,5,143,,,,,,,,,
55606287,ĐẬU HÀ LAN MUỐI SẤY GIÒN NGON HIỆU SK FOOD - HŨ 500G,80000,80000,0,4.7,25,,,,,,,,,
49470027,Thùng Mì Cung Đình Kool BBQ Sườn Nướng Kiểu Hàn Quốc (99g x 12 hộp),173000,187000,14000,4.6,9,,,,,,,,,
23367766,(Bộ) Dây dắt chó police phản quang - dây dắt kèm yếm đai yên ngựa cho chó cảnh sát gồm dây dắt và đai yếm Màu ngẫu nhiên,89000,89000,0,4.5,26,,,,,,,,,
12542975,Đặc Sản Bến Tre - Nước Màu Dừa Bến Tre A Tuấn Khang (120G) - Ocop 4 Sao,20000,20000,0,4.7,7,,,,,,,,,
2868893,Kéo cắt móng cho chó mèo nhỏ,15000,15000,0,5,2,,,,,,,,,
278692209,Cozy Icetea Đào 16 gói x 15g Hộp,48000,48000,0,0,0,,,,,,,,,
278678943,Trung Nguyên Legend - Cà phê sữa hoà tan rang xay 3in1 Classic - Bịch 50 gói x 17gr,223000,223000,0,5,6,,,,,,,,,
278678863,Trung Nguyên Legend - Cà phê sữa hoà tan rang xay 3in1 Special Edition - Hộp 18 gói x 25gr,156000,156000,0,5,2,,,,,,,,,
278520106,Xoài Sấy Dẻo Muối Ớt Tân Lộc Phát Túi 50g Trái Cây Sấy Dẻo Yêu Thích,47000,47000,0,0,0,,,,,,,,,
277250975,Rượu Chuối hột Phú Lễ 26 %vol,120000,120000,0,5,1,,,,,,,,,
276578651,NHO VÀNG SẤY KHÔ TÂN LỘC PHÁT,137000,137000,0,4.5,51,,,,,,,,,
276138356,Cà phê viên nén Nespresso - Carraro Single Origin - Hộp 10 viên - Nhập khẩu chính hãng từ Ý,118800,118800,0,0,0,,,,,,,,,
275645086,Thùng 48 Hộp Sữa Tươi Tiệt Trùng Dutch Lady Cô Gái Hà Lan ít đường 180ml,450000,552000,102000,5,7,,,,,,,,,
273821835,Thùng 6 Lốc Mì Rong Biển vị Ngao Koreno (5 gói/Lốc),300000,337451,37451,3,2,,,,,,,,,
273377992,Thùng 30 Gói Mì 3 Miền Bò Sợi Phở 65g,113400,124740,11340,5,11,,,,,,,,,
272455172,Đậu nành lên men Natto Nhật bản 45g x 3 khay,59000,59000,0,4.6,13,,,,,,,,,
214731700,Vi Sinh Làm Trong Nước  Bể Cá Extrabio 125ml 250ml 500ml 1000ml,55000,55000,0,4.5,10,,,,,,,,,
196856218,Hạt Dưa Thái Sơn không nhuộm màu rang củi ngon đặc biệt bì vàng 500g HD0.5MV,110000,110000,0,4.8,6,,,,,,,,,
190701491,Cà Phê Cold Brew Arabica Cầu Đất DalatFarm - Túi 125 g,150000,150000,0,4.8,41,,,,,,,,,
177336104,Thùng Veyo Sữa hạt lên men tự nhiên Vị Cam Yuzu (30hộp x 180ml),189000,245000,56000,4.8,103,,,,,,,,,
157600763,Trung Nguyên Legend - Cà phê hoà tan rang xay 3in1 Classic - Hộp 21 gói x 17gr,89000,95872,6872,5,76,,,,,,,,,
142310107,Cà Phê Arabica Cầu Đất Rang Mộc DalatFarm - Hộp 250Gr,200000,200000,0,4.8,68,,,,,,,,,
93853774,Thùng 24 Lon Nước Uống Có Gaz Pepsi Không Calo (320ml/Lon),266400,306360,39960,4.6,1268,,,,,,,,,
84795551,Nhân Óc Chó Mỹ Sấy Không Muối LAFOOCO 300g Unsalted walnuts,153000,153000,0,4.7,33,,,,,,,,,
75017793,Rượu vang trắng Chateau Grand Plantey 750ml 11% - 13% Không hộp,300000,389000,89000,4.3,4,,,,,,,,,
68841415,Thùng 48 hộp Sữa Dinh Dưỡng Dutch Lady OmegaSmart Ít Đường 180 ml,455000,550000,95000,4.8,638,,,,,,,,,
66924608,Rượu Vang Trắng Ladofoods Cantinetta - Vino Bianco Italiano - 750 ml 12% - Không kèm hộp,123000,152000,29000,5,8,,,,,,,,,
63853077,Miến Khang Phúc 100g (1 thùng gồm 20 gói),281000,281000,0,4.8,5,,,,,,,,,
59202545,Xí muội ngọt - Vị chua ngọt - Ô Mai Đào Không Hạt 500gr),75000,75000,0,5,3,,,,,,,,,
51571008,Trà kỷ tử - Câu kỷ tử - Loại cao cấp (500gr),154000,154000,0,4.7,194,,,,,,,,,
45803948,Đặc sản Sóc Trăng - Gạo Thơm ST25 Túi 5Kg - Đạt Giải Gạo Ngon Nhất Thế Giới Năm 2019 tại Manila - OCOP 4 Sao,250000,250000,0,4.8,1061,,,,,,,,,
21192290,Thùng 48 hộp Sữa đậu nành Vinamilk hạt hạnh nhân 180ml,299000,395000,96000,5,8,,,,,,,,,
13409543,Thùng 48 hộp thức uống lúa mạch hương vị socola Ovaltine 110ml,213000,232632,19632,5,8,,,,,,,,,
13409520,Thùng 48 Hộp Sữa Uống Dutch Lady Cô Gái Hà Lan Có Đường Cao Khỏe (48X170ml),387000,470000,83000,4.8,582,,,,,,,,,
2783847,Thùng 48 Hộp Sữa Uống Tiệt Trùng Dutch Lady Socola (180ml/Hộp),380000,390096,10096,4.6,19,,,,,,,,,
2783845,Thùng 48 hộp thức uống lúa mạch hương vị socola Ovaltine 180ml,366120,366120,0,5,1,,,,,,,,,
2075293,Mì Trứng Cao Cấp Meizan (500g),50000,50000,0,4.5,13,,,,,,,,,
646085,Đồ Ăn Cho Chó Vị Thịt Bò Và Rau Củ Pedigree (3Kg),206000,250000,44000,4.5,58,,,,,,,,,
566902,Hạt Nêm Aji-ngon Heo 900g,73000,90000,17000,5,46,,,,,,,,,
537502,Thùng 24 Ly Mì Khoai Tây Cung Đình Hương Vị Cua Bể Rau Răm (65g/Ly),212000,226000,14000,5,6,,,,,,,,,
278768376,Thùng 24 lon Bia Lager Tuborg Ice (330ml/lon) - Độ cồn 4.3%,388000,388000,0,0,0,,,,,,,,,
278756964,Thùng 50 chai Nước tăng lực Red Bull Blue với Vitamin B12 150ml,517320,675000,157680,0,0,,,,,,,,,
278693059,Cozy Trà Cozy túi lọc Hương Nhài 25 túi x 2g Hộp,55000,55000,0,0,0,,,,,,,,,
278692219,Cozy Trà Cozy túi lọc Hương Sen 25 túi x 2g Hộp,55000,55000,0,0,0,,,,,,,,,
278683157,Thùng 48 Hộp Thức Uống Sữa Trái Cây Có Thạch NuVi Hương Nho 170ml,339000,407000,68000,5,1,,,,,,,,,
277587020,Bộ hút cặn thay nước bể DIY bóp tay vệ sinh hồ cá tép cảnh thủy sinh,29000,29000,0,5,3,,,,,,,,,
